Word,posfreq,negfreq,"p(w,pos)","p(w,neg)",lambda,log_likelihood
josh,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
nightli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
simpin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
chronic,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
march,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
goodafternoon,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
rosidbinr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hopehousekid,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pitmantrain,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
walkersmithway,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jarraaa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
xfile,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
vii,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
01282,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
452096,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
oppayaa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
timog,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
18th,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
otw,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
kami,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bom-dia,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
apod,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ultraviolet,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ring,4,1,0.00011309402637352695,4.5345304493719674e-05,2.49406256361539,0.9139129325949251
m31,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jul,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
adolf,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hitler,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
obstacl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
exist,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
fightstickfriday,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
borrow,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
knive,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
smthng,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
xoxo,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
uu,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
jaann,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
78x,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
embarrass,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
entropi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
token,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
relentlessli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
approxim,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bisexu,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
alyssa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
rub,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
tummi,1,6,4.523761054941078e-05,0.00015870856572801887,0.2850357215560445,-1.255140767774598
shet,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
desk,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
o_o,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
orz,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
surviv,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
p90x,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
p90,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
appoint,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
burnley,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
453,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hong,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
kong,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
ferri,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
central,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
after-work,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
princ,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
charm,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
stage,2,15,6.785641582411617e-05,0.0003627624359497574,0.18705469227115423,-1.6763542328509016
lori,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
spare,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
foxy',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
instrument,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
intend,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
💪,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
monica,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
pebbl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
engross,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bing,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
mairi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
x13,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
4:15,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ripaaa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
plateau,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bruce,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
walangmakakapigilsakin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ilysm,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
mubank,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
dongwoo',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
unexpect,4,2,0.00011309402637352695,6.801795674057951e-05,1.6627083757435932,0.5084478244867606
󾌴,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fish,3,2,9.047522109882156e-05,6.801795674057951e-05,1.3301667005948745,0.2853042731725509
olur,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
portsmouth,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mischiev,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
etl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
layer,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
in-hous,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wareh,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
katamari,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
impli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
adulthood,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sidni,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
remarriag,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
occas,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wasnt,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
shiva,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mp3,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
roy,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
brijresid,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
structur,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
156,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
encompass,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bhk,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
975-580-,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
444,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jennif,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
indirag,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
judiciari,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
govt,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
polici,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
rbi,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
similar,1,4,4.523761054941078e-05,0.00011336326123429919,0.39905001017846237,-0.9186685311533851
unlock,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bemeapp,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
thumb,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
beme,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bemecod,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
proudtobem,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
label,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
batch,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
princip,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
vc,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hailey,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
craźi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sęxxxÿ,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
cøôl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
runway,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
isabella,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wahoo,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ohioan,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
patric,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
keepin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mohr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
guest,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
o'neal,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mne,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pchelok,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ja,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
jim,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
chuckl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
stubborn,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mouth,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
nothavingit,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
non-filipina,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ejayst,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
state,2,4,6.785641582411617e-05,0.00011336326123429919,0.5985750152676935,-0.5132034230452207
pausetim,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bhaiya,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
svu,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
eid,2,4,6.785641582411617e-05,0.00011336326123429919,0.5985750152676935,-0.5132034230452207
brotheeerrr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
friskyfiday,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yipee,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ted',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
onto,3,2,9.047522109882156e-05,6.801795674057951e-05,1.3301667005948745,0.2853042731725509
bogu,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yellow,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
ingat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sweetheart,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
🚮,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
👯,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
garbi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bitcoin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
insight,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mainli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bolling,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
💘,3,2,9.047522109882156e-05,6.801795674057951e-05,1.3301667005948745,0.2853042731725509
tile,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
downstair,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
humphrey,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sonaaa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nichola,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
ewok,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
homey,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ellen,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
degener,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fridg,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
tkt,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yawn,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
assess,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
stack,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
sweetpea,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
gluten,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pastri,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
beg,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
philosoph,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
rider,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
workinprogress,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
choos,2,7,6.785641582411617e-05,0.0001813812179748787,0.37410938454230847,-0.9832070522909563
ted,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
speaker,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
avoid,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
laboratori,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
az,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
cauliflow,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
attempt,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
__,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
toast,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
coffee-weekday,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
9-11,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wohoo,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
swerv,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
readingr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wordoftheweek,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wotw,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pm,3,8,9.047522109882156e-05,0.00020405387022173855,0.4433889001982915,-0.8133080154955588
frank,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
iero,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
blow,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
egypt,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
morefuninthephilippin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
laho,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
caramoan,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
recogn,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mum',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hahahhaah,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
plezzz,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
😭,2,29,6.785641582411617e-05,0.0006801795674057951,0.09976250254461559,-2.304962892273276
trick,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
highfiv,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
artsi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
verbal,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
geniu,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
stroma,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
80x,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
slr,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
som,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
neenkin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
masterpiec,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
srsli,1,7,4.523761054941078e-05,0.0001813812179748787,0.24940625636153899,-1.3886721603991206
jamie-le,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
utc,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
chenoweth,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
oodl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
leo,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
xst,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
standard,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
centrifug,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pump,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
jumma_mubarik,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
frnd,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
stay_bless,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
honor,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
flawless,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
lycra,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ricky_feb,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
patron,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
batman,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
ive,1,11,4.523761054941078e-05,0.00027207182696231805,0.16627083757435931,-1.794137268507285
regard,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
quan,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
lovabl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yesha,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
montoya,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sticker,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yeaaah,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yipppi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
verifi,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
rqst,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
succeed,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
tick,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mark,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
profil,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
ap,2,3,6.785641582411617e-05,9.069060898743935e-05,0.7482187690846169,-0.29005987173101094
hall,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
⭐,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
aff,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
unam,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jonginuh,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
kyunk,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
aitchison,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
entrepreneurship,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
empow,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
six,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
seafood,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hhahahahaha,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
vega,3,2,9.047522109882156e-05,6.801795674057951e-05,1.3301667005948745,0.2853042731725509
